index,activation,epochs,error,hidden,learning_rate,prediction,random_seed
46,<function elu at 0x0000000008C856A8>,1000,3.5779304013999695,500,0.0005,"[1.1600300073623657, 1.7450414896011353, 1.1551566123962402, 0.1697932779788971, 1.3938552141189575, 1.7494752407073975, 1.9508229494094849, -0.5049205422401428, 0.8037452101707458, 0.8567643761634827, -1.1958094835281372, -3.0857882499694824, -2.5726685523986816, -2.6238365173339844]",3.5779304013999695
8,<function elu at 0x0000000008C856A8>,500,3.5821047634042182,100,0.001,"[0.9889491200447083, 1.6165732145309448, 1.7540366649627686, 1.7317379713058472, 1.1228402853012085, 1.27045738697052, 2.1632144451141357, 3.115109443664551, 3.4219937324523926, 1.5037130117416382, -0.7126827239990234, -0.7295315265655518, -2.3260796070098877, -5.85414981842041]",3.5821047634042182
120,<function relu at 0x0000000008C7E400>,500,3.5948675184547128,1000,0.0001,"[0.6070792078971863, 1.3894323110580444, 1.8570250272750854, 2.395892381668091, 2.1537187099456787, 1.6902660131454468, 1.589015007019043, 2.258711338043213, 2.8153178691864014, 2.212442398071289, 1.6204556226730347, 1.0339113473892212, 1.026500940322876, 1.263996958732605]",3.5948675184547128
100,<function relu at 0x0000000008C7E400>,1000,3.5968381422785605,500,0.0001,"[0.6332778930664062, 1.3706750869750977, 1.8980871438980103, 2.6460673809051514, 2.420477867126465, 1.62913179397583, 1.2174975872039795, 1.352638602256775, 1.6818547248840332, 1.1114152669906616, 0.6962894201278687, 0.7623670101165771, 1.28866708278656, 1.762819528579712]",3.5968381422785605
91,<function relu at 0x0000000008C7E400>,500,3.6061143741608475,100,0.0005,"[0.6931328177452087, 1.3890926837921143, 2.258192539215088, 2.9351234436035156, 2.4220211505889893, 1.325557827949524, 0.8893037438392639, 0.5320599675178528, 0.6461960673332214, 0.7964093089103699, 1.171093463897705, 2.0476367473602295, 3.225825786590576, 4.26804780960083]",3.6061143741608475
37,<function elu at 0x0000000008C856A8>,500,3.6150330148824033,500,0.005,"[1.1926565170288086, 1.7202575206756592, 1.6180620193481445, 1.7687361240386963, 3.6908013820648193, 0.9547334313392639, -0.296278178691864, 0.6307712197303772, 2.1446332931518555, 1.7514116764068604, 1.2501020431518555, -0.8847233653068542, -3.894963264465332, -4.769021511077881]",3.6150330148824033
9,<function elu at 0x0000000008C856A8>,1000,3.6277011964865973,100,0.001,"[1.1862808465957642, 1.69393789768219, 1.534173607826233, 1.544817328453064, 1.0773781538009644, 1.798026442527771, 1.9017571210861206, 0.8825887441635132, -0.05754625052213669, -1.6253010034561157, -0.3466149568557739, -0.4472309350967407, 1.2600678205490112, 1.9403384923934937]",3.6277011964865973
128,<function relu at 0x0000000008C7E400>,500,3.631711425784941,1000,0.001,"[1.1326652765274048, 1.1615582704544067, 1.3481580018997192, 2.559821367263794, 2.9785406589508057, 1.400822639465332, 1.2965186834335327, 0.9475310444831848, -0.08580875396728516, -1.7395975589752197, -2.431102991104126, -2.8046445846557617, -3.0974061489105225, -3.2694292068481445]",3.631711425784941
99,<function relu at 0x0000000008C7E400>,1000,3.6407852430425005,500,0.0001,"[0.6475557088851929, 1.3697688579559326, 1.9341840744018555, 2.547466278076172, 2.3860111236572266, 1.7096779346466064, 1.5187830924987793, 1.9693317413330078, 2.636023998260498, 2.6404993534088135, 2.4830219745635986, 2.036362409591675, 1.9040902853012085, 1.5568804740905762]",3.6407852430425005
107,<function relu at 0x0000000008C7E400>,1000,3.6415172868698886,500,0.001,"[1.0223898887634277, 1.3835159540176392, 1.5048305988311768, 2.666130781173706, 2.7801127433776855, 1.3015036582946777, 1.3133859634399414, 1.0161328315734863, -1.3857226371765137, -1.7222663164138794, -0.0969478189945221, 1.9696710109710693, 1.107926845550537, -0.32836684584617615]",3.6415172868698886
131,<function relu at 0x0000000008C7E400>,1000,3.644437315644515,1000,0.001,"[0.8692421317100525, 1.2145267724990845, 1.4208928346633911, 1.5556963682174683, 4.1103668212890625, 1.830203890800476, 0.14494119584560394, -0.02264953777194023, -0.2328353077173233, -2.6158447265625, -3.5127995014190674, -2.6921772956848145, -3.1103627681732178, -3.770601749420166]",3.644437315644515
31,<function elu at 0x0000000008C856A8>,500,3.6548962249680983,500,0.001,"[1.2281149625778198, 1.745241403579712, 1.3149082660675049, 1.3084728717803955, 1.7457211017608643, 1.6311882734298706, 1.9854172468185425, 2.0465428829193115, 2.7059693336486816, 0.2304290235042572, 2.6283998489379883, -0.9269770383834839, -6.740313529968262, -5.863887310028076]",3.6548962249680983
117,<function relu at 0x0000000008C7E400>,1000,3.655747989853418,500,0.0005,"[1.1228535175323486, 1.266982913017273, 0.9532014727592468, 1.4440804719924927, 2.137409210205078, 2.151491641998291, 2.128056526184082, 0.822761058807373, -0.2456488311290741, -1.3079191446304321, -1.4648686647415161, -2.181088924407959, -2.482901096343994, -1.7589203119277954]",3.655747989853418
68,<function elu at 0x0000000008C856A8>,500,3.6644647667772285,1000,0.0005,"[1.2153230905532837, 1.71815824508667, 1.4241812229156494, 0.7459477782249451, 1.96989905834198, 1.9512581825256348, 1.7199214696884155, 0.4665250778198242, -1.0747320652008057, -2.5000970363616943, -2.4809489250183105, -3.2290618419647217, -3.470400333404541, -3.7243380546569824]",3.6644647667772285
95,<function relu at 0x0000000008C7E400>,1000,3.6646758413136147,100,0.0005,"[1.0301991701126099, 1.3310575485229492, 1.5181077718734741, 2.581941604614258, 2.3205177783966064, 1.4350348711013794, 1.8751471042633057, 2.9853901863098145, 4.200193405151367, 3.624755859375, 2.4760384559631348, 1.0991383790969849, 0.34535670280456543, 0.23074819147586823]",3.6646758413136147
75,<function relu at 0x0000000008C7E400>,1000,3.6688504348404676,100,0.0001,"[0.6855009198188782, 1.4247026443481445, 1.9911339282989502, 2.5463075637817383, 2.3220081329345703, 1.899368405342102, 1.4010459184646606, 1.226292610168457, 1.3846440315246582, 1.10955011844635, 0.7693852186203003, -0.12247302383184433, -0.8204426765441895, -1.814795732498169]",3.6688504348404676
80,<function relu at 0x0000000008C7E400>,500,3.674172529390531,100,0.001,"[0.9565035104751587, 1.2479243278503418, 1.3161399364471436, 2.472931146621704, 2.2164649963378906, 1.5685596466064453, 2.268824815750122, 2.839550256729126, 2.207651376724243, 0.5508651733398438, -0.959359347820282, -1.9543651342391968, -1.8711985349655151, -0.41369786858558655]",3.674172529390531
13,<function elu at 0x0000000008C856A8>,500,3.693359757899064,100,0.005,"[1.307376742362976, 1.407110571861267, 1.0924251079559326, 1.7191665172576904, 3.7512989044189453, 1.7610927820205688, 0.424418181180954, -2.577479600906372, -2.420938491821289, -4.349733352661133, -0.8174228668212891, 1.0927666425704956, 2.7188303470611572, 2.6542582511901855]",3.693359757899064
64,<function elu at 0x0000000008C856A8>,1000,3.6954331881354596,1000,0.005,"[0.8800396919250488, 1.44843590259552, 1.948301076889038, 1.1782898902893066, 0.8002349138259888, 2.1387033462524414, 2.576387405395508, 1.8954899311065674, 1.1753261089324951, 0.35166776180267334, 6.17669677734375, 10.114068984985352, 11.767627716064453, 8.573158264160156]",3.6954331881354596
53,<function elu at 0x0000000008C856A8>,1000,3.7109464530550142,1000,0.0001,"[0.7695678472518921, 1.5009431838989258, 1.728693962097168, 1.2346718311309814, 0.6388948559761047, 1.5359551906585693, 3.323301315307617, 2.4431395530700684, 2.589365243911743, 0.5571272969245911, -0.23146814107894897, -0.6720511317253113, -2.013293981552124, -3.989178419113159]",3.7109464530550142
83,<function relu at 0x0000000008C7E400>,1000,3.7222148233651065,100,0.001,"[0.939267098903656, 1.1067620515823364, 0.7800788283348083, 2.0847322940826416, 2.149932384490967, 1.8624861240386963, 2.9418113231658936, 3.1123878955841064, 2.0689284801483154, -0.52226322889328, -2.46280837059021, -2.501335382461548, -0.5091509222984314, 0.3238951861858368]",3.7222148233651065
121,<function relu at 0x0000000008C7E400>,500,3.7224549459188503,1000,0.0001,"[0.5360545516014099, 1.362141728401184, 1.8787561655044556, 2.539621353149414, 2.4010400772094727, 1.9732738733291626, 1.987612009048462, 2.4417431354522705, 2.848823070526123, 2.3294427394866943, 1.8766593933105469, 1.4234426021575928, 0.845069169998169, -0.23018832504749298]",3.7224549459188503
142,<function relu at 0x0000000008C7E400>,1000,3.7281595417226847,1000,0.0005,"[1.093213677406311, 1.4018386602401733, 1.1940914392471313, 2.370389938354492, 2.6011078357696533, 1.3554285764694214, 2.288623332977295, 2.220870018005371, 0.46544966101646423, -1.2236758470535278, -1.0417810678482056, -1.723147988319397, -3.7795662879943848, -3.6888163089752197]",3.7281595417226847
66,<function elu at 0x0000000008C856A8>,500,3.7417211145991516,1000,0.0005,"[1.1450433731079102, 1.809342384338379, 1.4586979150772095, 0.8559214472770691, 3.2263131141662598, 1.8466601371765137, 1.146309733390808, 0.814868152141571, 2.406176805496216, 0.471955269575119, -0.7082050442695618, -1.1510103940963745, -0.4191109240055084, -1.586814284324646]",3.7417211145991516
111,<function relu at 0x0000000008C7E400>,1000,3.7498022349830835,500,0.005,"[0.735036313533783, 1.1985615491867065, 3.173999071121216, 3.285022497177124, 0.8595184087753296, 1.5944842100143433, 1.670751690864563, -1.7704496383666992, -1.9705581665039062, -2.720154047012329, -1.1540732383728027, -2.7563650608062744, -0.38657277822494507, -0.25336503982543945]",3.7498022349830835
71,<function elu at 0x0000000008C856A8>,1000,3.7541442603992294,1000,0.0005,"[1.229527235031128, 1.6241298913955688, 1.3981497287750244, 2.525460958480835, 5.128078460693359, -0.41101834177970886, -1.5105886459350586, 1.6272127628326416, -0.18848010897636414, -0.03872605785727501, -2.0014641284942627, -3.959747314453125, -2.7652130126953125, -2.6029317378997803]",3.7541442603992294
122,<function relu at 0x0000000008C7E400>,500,3.7576751848691825,1000,0.0001,"[0.6363150477409363, 1.4044644832611084, 1.7374181747436523, 2.4016640186309814, 2.364888906478882, 2.089832305908203, 2.152646064758301, 2.367759943008423, 2.089888095855713, 0.3402874171733856, -1.353711485862732, -2.904064893722534, -3.8991916179656982, -3.907315254211426]",3.7576751848691825
94,<function relu at 0x0000000008C7E400>,1000,3.7702532730091876,100,0.0005,"[0.7916021943092346, 1.4148157835006714, 2.2945613861083984, 3.226839542388916, 2.6550700664520264, 1.4171477556228638, 1.4091758728027344, 0.9870340824127197, 1.2133899927139282, 1.5126934051513672, 1.7191119194030762, 2.30114483833313, 3.3085196018218994, 4.374422550201416]",3.7702532730091876
105,<function relu at 0x0000000008C7E400>,1000,3.7743883551669195,500,0.001,"[0.9745416045188904, 1.0955125093460083, 0.8954639434814453, 2.3006644248962402, 3.144132375717163, 1.5944480895996094, 2.5859122276306152, 3.592219114303589, 2.8749887943267822, 0.9568566083908081, 0.8481473922729492, 0.04102380573749542, -2.623664140701294, -3.1752116680145264]",3.7743883551669195
47,<function elu at 0x0000000008C856A8>,1000,3.811788998193623,500,0.0005,"[1.1501463651657104, 1.6530976295471191, 1.1558475494384766, 0.7740751504898071, 1.1335164308547974, 2.4968252182006836, 2.8167264461517334, 1.4401816129684448, 1.0542017221450806, -3.1004445552825928, -4.816568374633789, -5.195897102355957, -8.006682395935059, -8.920090675354004]",3.811788998193623
126,<function relu at 0x0000000008C7E400>,500,3.822392540561431,1000,0.001,"[1.076857328414917, 1.2659796476364136, 1.8697417974472046, 3.3930726051330566, 3.561669111251831, 1.24415922164917, 1.0301580429077148, -0.12363462150096893, -3.149101734161377, -5.215778827667236, -4.1547675132751465, -3.999537229537964, -2.717925786972046, -3.085869550704956]",3.822392540561431
103,<function relu at 0x0000000008C7E400>,500,3.8631914849989606,500,0.001,"[1.0215073823928833, 1.2708723545074463, 1.0068265199661255, 2.3033533096313477, 3.354886770248413, 2.718336582183838, 1.51669180393219, 1.349216341972351, 1.1510775089263916, -1.535640001296997, -2.162083625793457, -1.8230167627334595, -3.8679161071777344, -5.874122619628906]",3.8631914849989606
52,<function elu at 0x0000000008C856A8>,1000,3.866705776083381,1000,0.0001,"[0.7833989262580872, 1.5723919868469238, 1.8152778148651123, 1.3134469985961914, 0.7508225440979004, 1.5279983282089233, 3.901700258255005, 2.6176962852478027, 3.985877752304077, 1.5639982223510742, 0.40636780858039856, -1.146194338798523, -2.9641339778900146, -5.238853454589844]",3.866705776083381
114,<function relu at 0x0000000008C7E400>,500,3.898322473875581,500,0.0005,"[1.075823426246643, 1.4786239862442017, 1.5688215494155884, 1.9843262434005737, 2.0680458545684814, 2.2209556102752686, 2.8367807865142822, 3.0801775455474854, 2.127284288406372, 0.3967791795730591, -0.8425894975662231, -2.0136051177978516, -2.7619524002075195, -2.7936201095581055]",3.898322473875581
45,<function elu at 0x0000000008C856A8>,1000,3.9071106947973773,500,0.0005,"[1.1766390800476074, 1.7388014793395996, 1.2241508960723877, 0.8450743556022644, 2.10925030708313, 2.3974769115448, 2.8227298259735107, 0.007877158001065254, 0.13804154098033905, -2.6811020374298096, -3.096198320388794, -3.2165844440460205, -3.9890263080596924, -4.939733505249023]",3.9071106947973773
108,<function relu at 0x0000000008C7E400>,500,3.9087133022851295,500,0.005,"[0.9772913455963135, 1.0155854225158691, 2.4989964962005615, 3.3427820205688477, 2.2353944778442383, 1.80646812915802, 2.3453521728515625, -0.1470634639263153, -2.697666645050049, -4.3585896492004395, -5.368051528930664, -3.7963337898254395, 0.11499903351068497, 0.556718111038208]",3.9087133022851295
123,<function relu at 0x0000000008C7E400>,1000,3.9130404844765496,1000,0.0001,"[0.7591819763183594, 1.5140310525894165, 1.7396926879882812, 2.3167600631713867, 2.271946668624878, 2.300628423690796, 2.754382848739624, 3.6591033935546875, 3.8694677352905273, 2.4563658237457275, 1.2827973365783691, 0.7284750938415527, 0.8288529515266418, 0.21004799008369446]",3.9130404844765496
51,<function elu at 0x0000000008C856A8>,1000,3.9308429201169095,1000,0.0001,"[0.7701045870780945, 1.5439552068710327, 1.8717721700668335, 1.3844048976898193, 0.6471171975135803, 1.8409559726715088, 4.020057678222656, 3.197948694229126, 3.5975563526153564, 0.39098721742630005, -0.19325894117355347, -0.4319393038749695, -1.2974846363067627, -5.033124923706055]",3.9308429201169095
44,<function elu at 0x0000000008C856A8>,500,3.940053121835692,500,0.0005,"[1.041797161102295, 1.6856248378753662, 1.6821147203445435, 0.8655835390090942, 0.40347373485565186, 2.092550039291382, 3.7944436073303223, 2.191751480102539, 1.9692893028259277, -1.6341071128845215, -2.9293079376220703, -3.2261924743652344, -5.155088424682617, -7.699862003326416]",3.940053121835692
90,<function relu at 0x0000000008C7E400>,500,3.9405344670667017,100,0.0005,"[1.0382769107818604, 1.70137357711792, 1.8729583024978638, 2.750152349472046, 2.563534736633301, 2.2224128246307373, 1.9499850273132324, 1.8428140878677368, 1.573580026626587, 0.291740357875824, 0.0003568492829799652, -0.4814903140068054, -0.5134507417678833, -1.1086229085922241]",3.9405344670667017
129,<function relu at 0x0000000008C7E400>,1000,3.9455060189018,1000,0.001,"[0.8237181901931763, 1.5552639961242676, 2.7335779666900635, 2.1557092666625977, 5.036444187164307, 0.22789746522903442, 0.6681352257728577, 0.30609217286109924, -3.549254894256592, -5.237553119659424, -3.056804895401001, -3.261159896850586, -3.0594162940979004, -3.614783763885498]",3.9455060189018
93,<function relu at 0x0000000008C7E400>,1000,3.970076221765291,100,0.0005,"[1.1176632642745972, 1.765515685081482, 1.8657070398330688, 3.0780856609344482, 2.654355049133301, 2.195611000061035, 1.6891868114471436, 1.4017375707626343, 1.429527997970581, 0.31131044030189514, -0.0886206328868866, -1.1032174825668335, -1.3447153568267822, -1.740203619003296]",3.970076221765291
140,<function relu at 0x0000000008C7E400>,500,3.9813138874515883,1000,0.0005,"[1.0596214532852173, 1.4489326477050781, 1.427014946937561, 2.197605609893799, 2.9720640182495117, 2.781073570251465, 2.196718692779541, 1.4996079206466675, 0.15175661444664001, -2.1030256748199463, -2.6517839431762695, -2.844938278198242, -3.480137586593628, -3.9559736251831055]",3.9813138874515883
17,<function elu at 0x0000000008C856A8>,1000,3.9885657108722308,100,0.005,"[1.346590280532837, 1.4929111003875732, 1.0360538959503174, 1.915075421333313, 1.3500645160675049, -4.3040924072265625, -8.579842567443848, -1.7590086460113525, -0.5754988193511963, 3.0949745178222656, 5.536694526672363, 9.423172950744629, 9.264556884765625, 4.289124488830566]",3.9885657108722308
124,<function relu at 0x0000000008C7E400>,1000,4.004133489491678,1000,0.0001,"[0.7153181433677673, 1.4424197673797607, 1.7993886470794678, 2.504668951034546, 2.4231953620910645, 2.442186117172241, 3.0423290729522705, 3.736754894256592, 3.78393292427063, 2.4198625087738037, 1.4740893840789795, 1.1290152072906494, 0.8561564087867737, 0.052358102053403854]",4.004133489491678
88,<function relu at 0x0000000008C7E400>,1000,4.033220198691832,100,0.005,"[0.8627922534942627, 1.5027743577957153, 2.0246176719665527, 1.9037200212478638, 2.1368494033813477, 1.5588781833648682, 3.9169750213623047, 1.4956551790237427, 0.31565389037132263, -1.6187117099761963, -2.3170783519744873, -1.4264073371887207, -0.5310473442077637, -1.3579297065734863]",4.033220198691832
119,<function relu at 0x0000000008C7E400>,1000,4.0406916463141735,500,0.0005,"[1.0973026752471924, 1.4684927463531494, 1.26431143283844, 2.3972299098968506, 2.9291844367980957, 2.9364535808563232, 2.3704683780670166, 1.301308274269104, -0.474563866853714, -2.218291759490967, -2.42317271232605, -3.2233073711395264, -3.807910203933716, -4.422196388244629]",4.0406916463141735
116,<function relu at 0x0000000008C7E400>,500,4.0481691117614025,500,0.0005,"[1.0391981601715088, 1.626739263534546, 1.752467393875122, 2.706157684326172, 2.780508041381836, 2.620004892349243, 2.292710542678833, 1.7692232131958008, 0.7750909328460693, -1.2498422861099243, -2.179517984390259, -3.2802202701568604, -3.898987293243408, -4.532639503479004]",4.0481691117614025
112,<function relu at 0x0000000008C7E400>,1000,4.058768952516786,500,0.005,"[0.7343660593032837, 1.1473853588104248, 1.632587194442749, 1.3626925945281982, 1.3602540493011475, 2.649742603302002, 4.318894386291504, 4.165516376495361, 2.82621431350708, 3.1031668186187744, 2.4242403507232666, 1.659839391708374, -1.31752347946167, -2.8246309757232666]",4.058768952516786
78,<function relu at 0x0000000008C7E400>,500,4.079354105597515,100,0.001,"[1.0561245679855347, 1.8019096851348877, 1.9936401844024658, 3.109309434890747, 2.781620740890503, 2.139653205871582, 2.31510066986084, 2.274575710296631, 1.5816335678100586, -0.06043080613017082, -1.4323961734771729, -3.3215482234954834, -5.15171480178833, -6.614954471588135]",4.079354105597515
132,<function relu at 0x0000000008C7E400>,500,4.12216765860469,1000,0.005,"[0.5817835927009583, 1.3616080284118652, 3.680976629257202, 2.6462302207946777, 0.7007676959037781, -0.2677994668483734, 4.561215400695801, 3.975656032562256, 1.6555215120315552, 0.8422181010246277, 2.1650965213775635, -1.9976143836975098, -0.3958660364151001, 0.5073374509811401]",4.12216765860469
104,<function relu at 0x0000000008C7E400>,500,4.132737694610064,500,0.001,"[1.0888923406600952, 1.7170330286026, 1.4804285764694214, 2.683896541595459, 3.2698862552642822, 2.7652509212493896, 2.3014872074127197, 1.4614899158477783, -0.7408835887908936, -1.6649826765060425, -0.8983224630355835, 0.3295106887817383, -0.09577731788158417, 0.2493671476840973]",4.132737694610064
125,<function relu at 0x0000000008C7E400>,1000,4.139869923663628,1000,0.0001,"[0.8092906475067139, 1.4979629516601562, 1.619296908378601, 2.343669891357422, 2.5552310943603516, 2.8429198265075684, 3.3888492584228516, 3.489863872528076, 2.4976563453674316, 0.07164464890956879, -1.828559160232544, -3.2292048931121826, -4.131683826446533, -4.814328193664551]",4.139869923663628
11,<function elu at 0x0000000008C856A8>,1000,4.1884372617444035,100,0.001,"[1.0515962839126587, 1.6508769989013672, 1.6433062553405762, 1.5277011394500732, 1.5899688005447388, 2.5557098388671875, 4.236258029937744, 4.403884410858154, 3.5462522506713867, 2.8299098014831543, 1.8302351236343384, 3.0381100177764893, 0.7657960653305054, -3.8504955768585205]",4.1884372617444035
84,<function relu at 0x0000000008C7E400>,500,4.189531921146907,100,0.005,"[0.7811970710754395, 2.124210834503174, 2.3968358039855957, 3.563577175140381, 2.575073719024658, 2.185316801071167, 2.3965978622436523, 1.0123214721679688, 0.9493335485458374, -0.10964256525039673, -1.451653242111206, -1.7502055168151855, -1.6086682081222534, -2.052675247192383]",4.189531921146907
85,<function relu at 0x0000000008C7E400>,500,4.241096200054357,100,0.005,"[0.9521908164024353, 1.7650721073150635, 1.8326640129089355, 2.1158924102783203, 1.967214584350586, 2.916677474975586, 3.778627395629883, 2.5706143379211426, 1.110839605331421, -1.1946690082550049, -2.228396415710449, -1.5633165836334229, -1.1815650463104248, -2.6208341121673584]",4.241096200054357
109,<function relu at 0x0000000008C7E400>,500,4.245167989924988,500,0.005,"[0.7956312894821167, 1.1647918224334717, 2.6878859996795654, 2.6577463150024414, 1.7996337413787842, 2.704437732696533, 3.981580972671509, 3.0521934032440186, 2.6166446208953857, 2.8615658283233643, 2.1890642642974854, 1.0319969654083252, 0.48788440227508545, -0.08632820844650269]",4.245167989924988
102,<function relu at 0x0000000008C7E400>,500,4.261793460309827,500,0.001,"[1.1395328044891357, 1.3440883159637451, 0.8721155524253845, 1.9818941354751587, 2.8968746662139893, 3.4891316890716553, 3.547128438949585, 2.9615609645843506, 2.4615323543548584, 1.0770443677902222, -0.5059828162193298, -1.7026125192642212, -3.528228521347046, -4.0358195304870605]",4.261793460309827
138,<function relu at 0x0000000008C7E400>,500,4.301446510052107,1000,0.0005,"[1.1002274751663208, 1.4666917324066162, 1.4804762601852417, 2.3234286308288574, 3.5412535667419434, 3.5300376415252686, 2.7691409587860107, 1.6075022220611572, -0.029142320156097412, -2.5021438598632812, -3.5211424827575684, -3.6682732105255127, -3.594604969024658, -3.6927943229675293]",4.301446510052107
42,<function elu at 0x0000000008C856A8>,500,4.333586401569357,500,0.0005,"[1.0368491411209106, 1.732831358909607, 1.644311547279358, 1.1820405721664429, 2.1915643215179443, 3.309858798980713, 4.110193252563477, 1.8810667991638184, 1.6522202491760254, -1.7165448665618896, -3.0310165882110596, -1.0155030488967896, -1.5853559970855713, -3.586050033569336]",4.333586401569357
81,<function relu at 0x0000000008C7E400>,1000,4.393444675138014,100,0.001,"[1.160036325454712, 1.8158438205718994, 1.8243381977081299, 3.2348544597625732, 3.270556688308716, 2.753904104232788, 3.2329468727111816, 3.2443575859069824, 2.3914031982421875, 0.5224459767341614, -1.1459736824035645, -2.8100545406341553, -3.185800075531006, -2.980034351348877]",4.393444675138014
115,<function relu at 0x0000000008C7E400>,500,4.4013014507547865,500,0.0005,"[0.9829155206680298, 1.5637085437774658, 1.4076504707336426, 2.466249704360962, 3.2818644046783447, 3.432135820388794, 3.6392946243286133, 3.243100643157959, 0.9050828814506531, -1.6739017963409424, -2.54040789604187, -2.970341920852661, -3.2761611938476562, -4.687535285949707]",4.4013014507547865
139,<function relu at 0x0000000008C7E400>,500,4.431074525862141,1000,0.0005,"[1.050927996635437, 1.7395925521850586, 1.488959550857544, 2.372056484222412, 3.039957046508789, 3.653809070587158, 3.5323901176452637, 2.439023971557617, 1.0790959596633911, -0.6731280088424683, -1.396718144416809, -2.3946785926818848, -3.703242778778076, -3.576937198638916]",4.431074525862141
118,<function relu at 0x0000000008C7E400>,1000,4.448214343029563,500,0.0005,"[1.014005184173584, 1.3883252143859863, 0.9492810964584351, 2.1378414630889893, 3.4269638061523438, 3.745299816131592, 3.924330234527588, 3.065546989440918, 0.10158614814281464, -2.1996636390686035, -1.5682153701782227, -1.4160573482513428, -2.9256091117858887, -4.70330810546875]",4.448214343029563
135,<function relu at 0x0000000008C7E400>,1000,4.555379638875317,1000,0.005,"[0.6425524353981018, 2.001131772994995, 3.969398021697998, 2.9149627685546875, -1.0495071411132812, -0.4131663739681244, 5.739861488342285, 3.693530797958374, 0.7653325796127319, 1.2252881526947021, -0.17067120969295502, -0.9196285605430603, -0.11895693838596344, 0.8427545428276062]",4.555379638875317
86,<function relu at 0x0000000008C7E400>,500,4.646641557288285,100,0.005,"[0.7222333550453186, 1.4799292087554932, 2.1574959754943848, 3.1507294178009033, 3.609988212585449, 3.5071704387664795, 4.248801231384277, 5.517234802246094, 5.583854675292969, 3.0099692344665527, 1.139415979385376, 1.3720333576202393, 1.760287880897522, 0.7235196828842163]",4.646641557288285
79,<function relu at 0x0000000008C7E400>,500,4.7028139947466014,100,0.001,"[0.8766493201255798, 1.6804102659225464, 2.6539576053619385, 4.000750541687012, 3.853132963180542, 3.1158738136291504, 3.6438803672790527, 3.576046943664551, 2.8038125038146973, 0.3002488315105438, -2.367335081100464, -3.80532169342041, -2.8758957386016846, -0.6977291703224182]",4.7028139947466014
82,<function relu at 0x0000000008C7E400>,1000,4.7350693710900424,100,0.001,"[0.9126036763191223, 1.6487982273101807, 2.3793132305145264, 3.657026767730713, 3.478623390197754, 3.122642993927002, 4.4573140144348145, 4.8491034507751465, 4.156114101409912, 1.300099492073059, -1.1429016590118408, -2.65508770942688, -2.52156662940979, 0.09672710299491882]",4.7350693710900424
89,<function relu at 0x0000000008C7E400>,1000,4.921981345103257,100,0.005,"[0.6137760877609253, 1.4503463506698608, 1.7818769216537476, 3.117818832397461, 3.7484242916107178, 4.074036121368408, 5.315963268280029, 6.965738773345947, 4.7104034423828125, -0.4578755795955658, -1.9258369207382202, -1.055635690689087, -1.2406466007232666, -0.7612193822860718]",4.921981345103257
