index,activation,epochs,error,hidden,learning_rate,prediction,random_seed
110,<function relu at 0x0000000008CBE400>,500,3.6608623830928657,500,0.005,"[0.32511043548583984, 0.36165058612823486, 1.4471668004989624, 2.7034382820129395, 1.2926360368728638, 3.0491912364959717, 3.0990607738494873, -0.35236912965774536, -0.511914849281311, -0.6215445399284363, -2.7930517196655273, -3.3055598735809326, -1.951340675354004, -1.0220237970352173]",3.6608623830928657
78,<function relu at 0x0000000008CBE400>,500,3.7289881584327365,100,0.001,"[0.21685776114463806, 1.0907349586486816, 2.2455568313598633, 2.879124164581299, 2.9294049739837646, 2.6327199935913086, 2.8509445190429688, 3.575404644012451, 3.8160698413848877, 3.9725332260131836, 3.3634121417999268, 2.7240567207336426, 2.405609607696533, 1.2454051971435547]",3.7289881584327365
82,<function relu at 0x0000000008CBE400>,1000,3.7409745703566766,100,0.001,"[0.22337627410888672, 1.134094476699829, 2.1231656074523926, 2.4386308193206787, 1.9303044080734253, 2.440772771835327, 3.575056314468384, 5.6210737228393555, 7.799448013305664, 7.820262908935547, 6.296379089355469, 5.529331207275391, 5.612218379974365, 5.019758224487305]",3.7409745703566766
14,<function elu at 0x0000000008CC56A8>,500,3.7672096611649457,100,0.005,"[0.4046611487865448, 0.8285350203514099, 0.39020633697509766, 1.5303782224655151, 1.5939643383026123, 2.1260428428649902, 4.352190017700195, 4.4751505851745605, -1.1385239362716675, -6.756038665771484, -5.644797325134277, -5.749678611755371, -0.5744203329086304, 10.134307861328125]",3.7672096611649457
9,<function elu at 0x0000000008CC56A8>,1000,3.8394822242062494,100,0.001,"[0.1679108589887619, 0.7579178214073181, 1.6336679458618164, 2.719033718109131, 3.166994571685791, 2.94374942779541, 3.155855178833008, 4.586397647857666, 5.344541072845459, 3.4265594482421875, 4.122848987579346, 3.970299243927002, 5.519946098327637, 7.305628299713135]",3.8394822242062494
37,<function elu at 0x0000000008CC56A8>,500,3.8719828618993306,500,0.005,"[0.1516604721546173, 0.6697899103164673, 0.8829548358917236, 1.1885292530059814, 3.400416612625122, 1.9154877662658691, 4.320740222930908, 6.110095500946045, 2.8649439811706543, 3.886320114135742, 2.700758457183838, 4.02797269821167, 1.484837293624878, -0.18629412353038788]",3.8719828618993306
136,<function relu at 0x0000000008CBE400>,1000,3.877539564570899,1000,0.005,"[0.30565428733825684, 0.5226294994354248, 0.9669671654701233, 1.0284684896469116, 2.370542049407959, 2.9193506240844727, 3.949726104736328, 3.157078266143799, -0.04849211871623993, 0.9281989336013794, 0.37957197427749634, -0.7620298862457275, -3.059634208679199, -3.2351489067077637]",3.877539564570899
36,<function elu at 0x0000000008CC56A8>,500,3.9148671705347224,500,0.005,"[0.40029728412628174, 0.7594162225723267, 1.1753066778182983, 1.2243404388427734, 1.1063610315322876, 3.391150712966919, 3.8894436359405518, 5.09311056137085, 6.029392242431641, 5.190615177154541, 4.648138999938965, 4.628748416900635, 4.014770030975342, 1.9113601446151733]",3.9148671705347224
58,<function elu at 0x0000000008CC56A8>,1000,3.9248429254111747,1000,0.001,"[0.41646474599838257, 0.6974047422409058, 1.3046237230300903, 1.5922791957855225, 3.5111639499664307, 3.8976519107818604, 2.4846136569976807, 4.38727331161499, 2.1564419269561768, 5.098508358001709, 4.874421119689941, 1.877893328666687, 1.553472638130188, 2.1562278270721436]",3.9248429254111747
11,<function elu at 0x0000000008CC56A8>,1000,3.9956838487510544,100,0.001,"[0.22373875975608826, 0.7596392035484314, 1.4022245407104492, 2.43927001953125, 2.946458101272583, 3.2779154777526855, 3.645907402038574, 3.514382839202881, 2.044980764389038, -0.9480108022689819, -3.2084429264068604, -2.096938133239746, -0.36768949031829834, 3.256859302520752]",3.9956838487510544
124,<function relu at 0x0000000008CBE400>,1000,4.0073446251085905,1000,0.0001,"[0.23378866910934448, 0.7741795182228088, 1.6753191947937012, 2.7944202423095703, 3.4561209678649902, 3.1651995182037354, 3.444483518600464, 3.56071400642395, 3.0806093215942383, 2.9759321212768555, 3.5742344856262207, 3.777667999267578, 2.5987720489501953, 0.1864699125289917]",4.0073446251085905
131,<function relu at 0x0000000008CBE400>,1000,4.011851352824624,1000,0.001,"[0.16001078486442566, -0.05147897079586983, 3.08042049407959, 3.0163280963897705, 1.7604241371154785, 3.714611291885376, 3.2671070098876953, 4.321627616882324, 4.823703289031982, 3.5468289852142334, 0.41594716906547546, 1.5482522249221802, 4.543725967407227, -0.7054916024208069]",4.011851352824624
81,<function relu at 0x0000000008CBE400>,1000,4.045580441248127,100,0.001,"[0.3002258837223053, 1.2372562885284424, 2.4690003395080566, 3.009854793548584, 3.150979995727539, 3.167983055114746, 3.379878044128418, 4.317881107330322, 4.884391784667969, 5.541998863220215, 4.626605033874512, 3.047785520553589, 2.0716562271118164, 0.500261127948761]",4.045580441248127
64,<function elu at 0x0000000008CC56A8>,1000,4.061246624421693,1000,0.005,"[0.29636529088020325, 0.5284669399261475, 1.6040537357330322, 1.6988886594772339, 3.597348213195801, 4.010906219482422, 2.915837049484253, 0.8362371921539307, -0.9225833415985107, -2.6363377571105957, -3.3941030502319336, -3.1414477825164795, -2.025644063949585, -2.5676488876342773]",4.061246624421693
84,<function relu at 0x0000000008CBE400>,500,4.096054143106144,100,0.005,"[-0.1161622703075409, 0.9124096035957336, 1.8676319122314453, 3.390907049179077, 3.63496470451355, 2.804482936859131, 3.830104112625122, 4.711261749267578, 6.398575305938721, 5.966176986694336, 2.4485220909118652, 1.1316964626312256, 2.798651695251465, 3.467622995376587]",4.096054143106144
44,<function elu at 0x0000000008CC56A8>,500,4.193328685044313,500,0.0005,"[0.2658531069755554, 0.7693670392036438, 1.3289897441864014, 2.1497855186462402, 2.7547454833984375, 3.415025234222412, 4.405487060546875, 2.720717191696167, 1.6340488195419312, 5.84335994720459, 8.028546333312988, 7.73679256439209, 4.932661056518555, 4.473982334136963]",4.193328685044313
125,<function relu at 0x0000000008CBE400>,1000,4.360093250095546,1000,0.0001,"[0.21739691495895386, 0.7569164037704468, 1.6549686193466187, 2.7172012329101562, 3.5456953048706055, 3.7182130813598633, 4.308926105499268, 3.891648292541504, 3.1062512397766113, 1.7542723417282104, 2.062931537628174, 1.7512389421463013, 0.7877748012542725, -1.6507295370101929]",4.360093250095546
39,<function elu at 0x0000000008CC56A8>,1000,4.3703659347330905,500,0.005,"[0.49430108070373535, 0.564496636390686, 0.7981734275817871, -0.29622915387153625, 0.9181737303733826, 3.063950777053833, 5.727048873901367, 5.277396202087402, 5.313214302062988, 0.6598923802375793, 2.615652084350586, -0.3485206365585327, 2.655891180038452, 1.5683724880218506]",4.3703659347330905
16,<function elu at 0x0000000008CC56A8>,1000,4.414843718665063,100,0.005,"[0.25565242767333984, 0.4089851677417755, 0.7944619059562683, -0.2727296054363251, 2.083627462387085, 3.9810421466827393, 4.965004920959473, 1.5092804431915283, 5.587756633758545, 5.650904655456543, 4.920040130615234, 4.444206714630127, 2.702425718307495, 1.4627630710601807]",4.414843718665063
123,<function relu at 0x0000000008CBE400>,1000,4.428113134994584,1000,0.0001,"[0.2198641002178192, 0.7144801020622253, 1.5224851369857788, 2.3928515911102295, 3.2866201400756836, 3.7630257606506348, 4.730525493621826, 4.417238712310791, 2.6796493530273438, 0.6075671911239624, 0.10928010940551758, -0.24538877606391907, -0.40253281593322754, -1.0709737539291382]",4.428113134994584
42,<function elu at 0x0000000008CC56A8>,500,4.44261256579157,500,0.0005,"[0.2539045214653015, 0.7755147814750671, 1.4613679647445679, 2.2865047454833984, 3.105771780014038, 4.222578525543213, 4.429166316986084, 3.2083539962768555, 2.9939868450164795, 4.30983829498291, 7.400325298309326, 6.589643478393555, 6.0412163734436035, 6.922906398773193]",4.44261256579157
41,<function elu at 0x0000000008CC56A8>,1000,4.512978254736959,500,0.005,"[0.36872342228889465, 0.7515915632247925, 0.9676002264022827, -0.28838157653808594, 0.4228888750076294, 3.1108245849609375, 6.179058074951172, 2.6911203861236572, 2.7482211589813232, 0.9828324317932129, 2.640934705734253, -0.11037374287843704, -0.9079225063323975, 0.8055998682975769]",4.512978254736959
128,<function relu at 0x0000000008CBE400>,500,4.518529045582494,1000,0.001,"[0.25154411792755127, 0.48959970474243164, 1.4714196920394897, 2.638700008392334, 3.569709539413452, 4.550893783569336, 4.185460090637207, 3.3943066596984863, 3.1580142974853516, 4.062483310699463, 1.6741358041763306, 0.8453823924064636, 2.9845542907714844, 3.433746814727783]",4.518529045582494
54,<function elu at 0x0000000008CC56A8>,500,4.538895257052678,1000,0.001,"[0.3288246989250183, 0.8843309283256531, 1.4562615156173706, 1.5559239387512207, 2.626668691635132, 4.695981979370117, 4.548778533935547, 1.8084017038345337, 3.2824461460113525, 5.686671733856201, 4.3359694480896, 4.862556457519531, 2.111638069152832, 2.35615873336792]",4.538895257052678
59,<function elu at 0x0000000008CC56A8>,1000,4.549591288397802,1000,0.001,"[0.3044948875904083, 0.7372896075248718, 1.927464246749878, 1.8245882987976074, 2.2979207038879395, 2.669421672821045, 6.317255020141602, 6.220892429351807, 4.508555889129639, 5.488326072692871, 6.498391628265381, 3.954206943511963, 2.2648892402648926, -0.24231794476509094]",4.549591288397802
127,<function relu at 0x0000000008CBE400>,500,4.559956676146926,1000,0.001,"[0.36106643080711365, 0.4884907305240631, 1.324113368988037, 2.4474291801452637, 3.5760648250579834, 4.615438461303711, 4.330458641052246, 3.850551128387451, 2.0623412132263184, 4.579693794250488, 3.6513471603393555, 2.5481858253479004, 2.9907333850860596, 1.2351467609405518]",4.559956676146926
141,<function relu at 0x0000000008CBE400>,1000,4.603777064236015,1000,0.0005,"[0.38214221596717834, 0.8840189576148987, 1.5142508745193481, 2.694309949874878, 4.00104284286499, 4.948217391967773, 3.7656338214874268, 1.9964035749435425, 1.2592626810073853, 2.4942190647125244, 1.6916184425354004, -0.0553838349878788, 0.7332000136375427, 0.6923444271087646]",4.603777064236015
139,<function relu at 0x0000000008CBE400>,500,4.631001464562165,1000,0.0005,"[0.38504844903945923, 1.005319595336914, 1.764000654220581, 1.7894986867904663, 2.319772243499756, 4.351341247558594, 5.253603458404541, 5.266870975494385, 3.993612766265869, 3.2017831802368164, 2.344788074493408, 1.1763814687728882, -1.222627878189087, -4.380967617034912]",4.631001464562165
142,<function relu at 0x0000000008CBE400>,1000,4.717259671246036,1000,0.0005,"[0.4725329279899597, 0.848197340965271, 1.1018708944320679, 1.2660739421844482, 2.3241970539093018, 4.720875263214111, 5.349178791046143, 5.831630229949951, 3.885894536972046, 2.4914565086364746, 2.388834238052368, 1.8978856801986694, -0.32907533645629883, -4.368679523468018]",4.717259671246036
138,<function relu at 0x0000000008CBE400>,500,4.75485846862267,1000,0.0005,"[0.3656596839427948, 1.1174417734146118, 1.8329252004623413, 2.2487404346466064, 2.8528122901916504, 4.450379371643066, 5.387080669403076, 3.929115056991577, 2.4348204135894775, 1.5428303480148315, 1.098157525062561, 1.0572412014007568, -0.6470862627029419, -4.110958576202393]",4.75485846862267
13,<function elu at 0x0000000008CC56A8>,500,4.756328547698675,100,0.005,"[0.2556394338607788, 0.6264507174491882, 1.5548902750015259, 1.740294337272644, 2.955246686935425, 4.237532615661621, 5.7365875244140625, 2.996211290359497, 5.679710388183594, 4.682950496673584, 6.291720390319824, 6.050585746765137, 3.5817530155181885, 3.1040689945220947]",4.756328547698675
55,<function elu at 0x0000000008CC56A8>,500,4.781259482252853,1000,0.001,"[0.27248358726501465, 0.8966652154922485, 1.4456348419189453, 1.9603393077850342, 3.204833507537842, 5.716065883636475, 4.150140762329102, 3.849846363067627, 2.8943395614624023, 6.958189964294434, 6.504031658172607, 4.281557559967041, 1.4026869535446167, 1.6071972846984863]",4.781259482252853
56,<function elu at 0x0000000008CC56A8>,500,4.81680525915292,1000,0.001,"[0.26046526432037354, 0.7784721851348877, 1.6169224977493286, 1.9353787899017334, 2.5248863697052, 4.471871852874756, 5.8360595703125, 5.779965400695801, 4.799339294433594, 6.334993362426758, 6.569276809692383, 6.991374492645264, 2.705491542816162, -0.5582780241966248]",4.81680525915292
109,<function relu at 0x0000000008CBE400>,500,4.829423074213552,500,0.005,"[-0.1324964165687561, -0.25325289368629456, 1.8065166473388672, 3.2861135005950928, 4.828401565551758, 5.113485336303711, 4.095184326171875, 1.1509876251220703, -0.9490771889686584, -1.1681796312332153, -1.3035571575164795, -1.0439667701721191, 0.17665629088878632, -0.736623227596283]",4.829423074213552
129,<function relu at 0x0000000008CBE400>,1000,4.931656561041239,1000,0.001,"[0.3867226243019104, -0.027837060391902924, 2.1713058948516846, 1.4644842147827148, 0.42707502841949463, 5.016046047210693, 6.158901691436768, 4.039719104766846, 1.5992844104766846, 1.3870959281921387, 1.5021915435791016, 0.253371000289917, 3.6749138832092285, 0.9569939374923706]",4.931656561041239
137,<function relu at 0x0000000008CBE400>,1000,4.9373878801109345,1000,0.005,"[0.3998667001724243, 0.47717490792274475, 1.616295337677002, 2.8244762420654297, 4.208488941192627, 3.761117696762085, 6.171435356140137, 7.4412641525268555, 4.879487991333008, 3.7459473609924316, 2.2677857875823975, 2.223452091217041, 1.4795857667922974, -2.987217903137207]",4.9373878801109345
33,<function elu at 0x0000000008CC56A8>,1000,4.958199441560522,500,0.001,"[0.4611806571483612, 0.6841815114021301, 1.4013235569000244, 2.747859239578247, 3.823374032974243, 5.179104804992676, 5.151577472686768, 4.33066987991333, 0.19190217554569244, 1.8200178146362305, 5.6046271324157715, 2.8602192401885986, 3.0083250999450684, -0.5888901948928833]",4.958199441560522
34,<function elu at 0x0000000008CC56A8>,1000,4.986338742216937,500,0.001,"[0.46145099401474, 0.6859642267227173, 1.6338849067687988, 2.6263508796691895, 4.711796760559082, 6.38729190826416, 3.265399932861328, 2.161599636077881, -3.528317451477051, 1.8066840171813965, 2.4730942249298096, 3.1937551498413086, 2.8350603580474854, 3.314143180847168]",4.986338742216937
87,<function relu at 0x0000000008CBE400>,1000,5.005077131719962,100,0.005,"[-0.004572957754135132, 0.45977112650871277, 0.6963732242584229, 4.007934093475342, 5.6002631187438965, 3.8722879886627197, 5.373651027679443, 6.13123083114624, 7.432791709899902, 3.336207628250122, 0.5023424625396729, -0.26839765906333923, 2.893826484680176, 3.391982078552246]",5.005077131719962
46,<function elu at 0x0000000008CC56A8>,1000,5.018319675539315,500,0.0005,"[0.33154264092445374, 0.7374645471572876, 1.3804569244384766, 2.6547698974609375, 3.51057767868042, 4.990604877471924, 5.726044178009033, 5.396039962768555, 3.5944936275482178, 1.9354315996170044, 4.132716655731201, 8.461808204650879, 6.635642051696777, 3.308373212814331]",5.018319675539315
32,<function elu at 0x0000000008CC56A8>,500,5.028257618622016,500,0.001,"[0.2937728464603424, 0.8485637307167053, 1.5394831895828247, 1.9845632314682007, 3.0588910579681396, 5.362049579620361, 5.621373176574707, 2.0933258533477783, 1.3403762578964233, 4.412405967712402, 8.386624336242676, 7.371767044067383, 5.642093658447266, 3.6600749492645264]",5.028257618622016
85,<function relu at 0x0000000008CBE400>,500,5.054249485172314,100,0.005,"[-0.03779385983943939, 0.24736139178276062, 1.410674810409546, 1.969550371170044, 3.5184996128082275, 5.667008876800537, 5.360509872436523, 3.2514491081237793, 4.783782958984375, 0.5880140066146851, 2.656586170196533, 3.1506457328796387, 2.309246063232422, -2.736171245574951]",5.054249485172314
70,<function elu at 0x0000000008CC56A8>,1000,5.05519859237083,1000,0.0005,"[0.3832077980041504, 0.7501516342163086, 1.4037772417068481, 1.9211090803146362, 3.5896637439727783, 5.73781156539917, 5.165089130401611, 1.6893361806869507, 2.026423215866089, 4.469602108001709, 2.9436028003692627, 2.361233949661255, 7.229580402374268, 5.591531276702881]",5.05519859237083
115,<function relu at 0x0000000008CBE400>,500,5.136826666007021,500,0.0005,"[0.32089874148368835, 1.03201425075531, 2.1546363830566406, 3.3880774974823, 4.050456523895264, 4.8482794761657715, 5.779715538024902, 5.139494895935059, 5.087986469268799, 4.939515113830566, 5.299574375152588, 4.673336505889893, 4.564868450164795, 3.251774787902832]",5.136826666007021
30,<function elu at 0x0000000008CC56A8>,500,5.217048390153029,500,0.001,"[0.35654282569885254, 0.7266761064529419, 1.4073988199234009, 2.4364466667175293, 3.1161458492279053, 5.685589790344238, 5.995659828186035, 4.5318474769592285, 0.7423955798149109, 3.478731155395508, 5.122084140777588, 1.980558156967163, 0.6951435208320618, 2.509758949279785]",5.217048390153029
130,<function relu at 0x0000000008CBE400>,1000,5.232359885044488,1000,0.001,"[0.26969751715660095, -0.05431231111288071, 3.25559139251709, 3.2838621139526367, 1.7693181037902832, 5.14695405960083, 6.514135837554932, 4.03822135925293, 4.72615385055542, 6.664505958557129, 2.6978440284729004, 0.8682582974433899, 2.2357983589172363, 0.4813067317008972]",5.232359885044488
69,<function elu at 0x0000000008CC56A8>,1000,5.2856171004104,1000,0.0005,"[0.35749438405036926, 0.7586226463317871, 1.3367315530776978, 1.9864404201507568, 2.0490241050720215, 5.191474437713623, 7.038620471954346, 3.7391998767852783, 2.993184804916382, 6.506319522857666, 6.372550964355469, 5.030148983001709, 5.0663933753967285, 3.1835482120513916]",5.2856171004104
71,<function elu at 0x0000000008CC56A8>,1000,5.326520702352289,1000,0.0005,"[0.38818463683128357, 0.7823649048805237, 1.239189863204956, 1.6159329414367676, 4.086091041564941, 7.544532775878906, 3.846156358718872, 2.3323521614074707, 1.5110973119735718, 4.12230920791626, 4.845217227935791, 3.231738567352295, 4.858221054077148, 3.0459251403808594]",5.326520702352289
103,<function relu at 0x0000000008CBE400>,500,5.357621337093506,500,0.001,"[0.42427659034729004, 0.8652480244636536, 1.2174417972564697, 1.5605841875076294, 2.2749903202056885, 4.809096336364746, 7.56528377532959, 7.5989670753479, 5.534367561340332, 2.976893663406372, 1.0746781826019287, -0.5063316822052002, 1.4454792737960815, -0.868024468421936]",5.357621337093506
67,<function elu at 0x0000000008CC56A8>,500,5.467380141778215,1000,0.0005,"[0.31524229049682617, 0.8279182314872742, 1.5266261100769043, 2.191617965698242, 2.833134174346924, 5.424965858459473, 7.259184837341309, 4.470894813537598, 2.088890314102173, 4.002270698547363, 4.708797931671143, 5.659919738769531, 7.698105812072754, 6.522237777709961]",5.467380141778215
31,<function elu at 0x0000000008CC56A8>,500,5.523790124143412,500,0.001,"[0.3383939564228058, 0.8026595115661621, 1.5174152851104736, 2.492849588394165, 3.287344217300415, 6.392027378082275, 6.39599084854126, 3.040081024169922, 0.2954472005367279, 3.1946656703948975, 4.065662384033203, 5.374758720397949, 4.664637088775635, 4.3340067863464355]",5.523790124143412
66,<function elu at 0x0000000008CC56A8>,500,5.534962783726266,1000,0.0005,"[0.2884845733642578, 0.7976837158203125, 1.4410362243652344, 2.182035207748413, 2.6664278507232666, 5.182134628295898, 7.75545072555542, 4.404180526733398, 2.1619253158569336, 5.6483154296875, 5.278657913208008, 4.774585247039795, 4.810158729553223, 3.924196243286133]",5.534962783726266
68,<function elu at 0x0000000008CC56A8>,500,5.615826468263721,1000,0.0005,"[0.29910942912101746, 0.8060556650161743, 1.3249515295028687, 2.0004992485046387, 3.093094825744629, 6.374967575073242, 6.906724452972412, 3.9028196334838867, 1.6138275861740112, 5.116316318511963, 4.040578842163086, 4.317845821380615, 4.432136535644531, 5.416156768798828]",5.615826468263721
104,<function relu at 0x0000000008CBE400>,500,5.664500863426596,500,0.001,"[0.3349149823188782, 1.011400580406189, 2.004519462585449, 2.9375646114349365, 4.713198184967041, 5.562180519104004, 6.993810176849365, 6.209481239318848, 5.271819114685059, 5.961731433868408, 4.743956089019775, 2.0047075748443604, -1.1213496923446655, -1.472258448600769]",5.664500863426596
47,<function elu at 0x0000000008CC56A8>,1000,5.717999920037598,500,0.0005,"[0.28730952739715576, 0.7576020956039429, 1.1911067962646484, 2.004704236984253, 3.072666645050049, 5.988057613372803, 7.666431427001953, 5.101021766662598, 3.6703438758850098, 7.767945289611816, 8.47692584991455, 7.331535339355469, 2.9625730514526367, 3.3303356170654297]",5.717999920037598
116,<function relu at 0x0000000008CBE400>,500,5.802036792228247,500,0.0005,"[0.35062968730926514, 0.917437732219696, 2.407700538635254, 3.831403970718384, 5.39451789855957, 5.90907096862793, 6.626566410064697, 6.317071914672852, 5.040765285491943, 4.864511013031006, 5.125453472137451, 5.106321811676025, 4.775932788848877, 1.590291142463684]",5.802036792228247
132,<function relu at 0x0000000008CBE400>,500,5.833053248668026,1000,0.005,"[0.08635437488555908, 0.43630388379096985, 1.9866894483566284, 4.2771477699279785, 7.309441566467285, 6.805560111999512, 4.410661220550537, 3.915703058242798, 3.8285629749298096, 2.7079246044158936, 2.1591262817382812, 1.3925000429153442, 1.9835933446884155, -0.18858501315116882]",5.833053248668026
40,<function elu at 0x0000000008CC56A8>,1000,5.840394640292549,500,0.005,"[0.43707752227783203, 0.6319687962532043, 1.1241281032562256, 5.096865177154541, 7.529040336608887, 5.44447660446167, 5.5496625900268555, 9.603409767150879, 5.285149574279785, 4.365518569946289, 3.88834810256958, 3.37546443939209, 3.5941433906555176, 3.0428521633148193]",5.840394640292549
107,<function relu at 0x0000000008CBE400>,1000,5.864908230825709,500,0.001,"[0.390072226524353, 0.5898449420928955, 2.0339741706848145, 3.545811176300049, 4.389411926269531, 6.159436225891113, 7.303670406341553, 7.648691177368164, 4.678025722503662, 5.4895548820495605, 2.5299901962280273, -0.032407183200120926, -1.6514663696289062, -2.114319086074829]",5.864908230825709
135,<function relu at 0x0000000008CBE400>,1000,5.967256377679936,1000,0.005,"[0.16462531685829163, 0.47973281145095825, 2.207745313644409, 3.6670830249786377, 7.507569313049316, 7.542759418487549, 4.0660552978515625, 3.5145199298858643, 3.0702362060546875, 3.1135969161987305, 2.1351380348205566, 0.9397960305213928, 2.6187689304351807, -0.13093829154968262]",5.967256377679936
102,<function relu at 0x0000000008CBE400>,500,5.9892940267409545,500,0.001,"[0.12864656746387482, 0.5687099099159241, 1.2974709272384644, 2.652679443359375, 4.40131950378418, 6.485020637512207, 7.726415157318115, 5.711056232452393, 3.3275649547576904, 2.999964714050293, 0.44736433029174805, 0.25211167335510254, -0.2320266216993332, -5.837892055511475]",5.9892940267409545
106,<function relu at 0x0000000008CBE400>,1000,6.01231539757113,500,0.001,"[0.3036092519760132, 0.43969815969467163, 1.4015034437179565, 1.6613713502883911, 2.7350826263427734, 5.963355541229248, 8.856752395629883, 8.438438415527344, 6.2714104652404785, 2.1157829761505127, -0.5448625087738037, 0.11141715943813324, 3.286499500274658, 0.4148467779159546]",6.01231539757113
45,<function elu at 0x0000000008CC56A8>,1000,6.188895275044428,500,0.0005,"[0.3170565366744995, 0.7433374524116516, 1.4812943935394287, 2.631657361984253, 3.770148515701294, 7.1569743156433105, 8.047218322753906, 5.238214492797852, 5.941853046417236, 7.132105827331543, 6.570106506347656, 3.4804210662841797, 4.123908042907715, 7.895402431488037]",6.188895275044428
118,<function relu at 0x0000000008CBE400>,1000,6.224070663567002,500,0.0005,"[0.362820565700531, 0.9907209277153015, 1.4682416915893555, 2.1505444049835205, 3.4059042930603027, 6.100811004638672, 9.20233154296875, 9.88228988647461, 8.929348945617676, 6.66160249710083, 4.7435760498046875, 4.0327558517456055, 3.903546094894409, 1.4232416152954102]",6.224070663567002
105,<function relu at 0x0000000008CBE400>,1000,6.356306998450211,500,0.001,"[0.23056560754776, 0.28173816204071045, 1.219578504562378, 3.335034132003784, 4.694024085998535, 8.163308143615723, 7.288189888000488, 3.367232322692871, 2.8493740558624268, 4.549317359924316, -0.492221474647522, 0.8229577541351318, 1.3560504913330078, -8.515068054199219]",6.356306998450211
88,<function relu at 0x0000000008CBE400>,1000,6.538476056199976,100,0.005,"[-0.18144401907920837, -0.017561107873916626, 1.149114727973938, 2.3153507709503174, 4.722846031188965, 8.410901069641113, 7.950198650360107, 3.093021869659424, 3.3114354610443115, 0.6468889713287354, 1.1171177625656128, 3.0480828285217285, 0.8092247247695923, -5.344260215759277]",6.538476056199976
111,<function relu at 0x0000000008CBE400>,1000,6.732055222257945,500,0.005,"[-0.059928007423877716, -0.35340121388435364, 3.9464588165283203, 4.422122955322266, 6.938045978546143, 6.354459762573242, 8.673805236816406, 7.879841327667236, 9.287860870361328, 6.607643127441406, 6.466601371765137, 4.296728134155273, 5.06818962097168, 0.4489116966724396]",6.732055222257945
119,<function relu at 0x0000000008CBE400>,1000,7.773353413339628,500,0.0005,"[0.45927664637565613, 0.606940746307373, 2.294968605041504, 4.380849838256836, 7.781731128692627, 9.82398796081543, 9.410381317138672, 5.983462810516357, 2.573096752166748, 4.332646369934082, 5.515221118927002, 3.534628391265869, 0.34703168272972107, -4.261650085449219]",7.773353413339628
108,<function relu at 0x0000000008CBE400>,500,8.271290700036921,500,0.005,"[0.1491643488407135, -0.739391028881073, 2.9344980716705322, 6.5265421867370605, 8.732732772827148, 8.879592895507812, 11.096736907958984, 9.896068572998047, 8.02241039276123, 6.317982196807861, 7.594625949859619, 5.01477575302124, 3.715672731399536, 4.090352535247803]",8.271290700036921
