index,activation,epochs,error,hidden,learning_rate,prediction,random_seed
68,<function elu at 0x00000000092B5620>,500,3.6640208709277315,1000,0.0005,"[-0.2780577540397644, 0.0174977108836174, -0.04345489293336868, -1.182206153869629, -1.1284303665161133, 0.6406406760215759, 0.015792571008205414, 1.9205048084259033, 4.413646221160889, 3.43573260307312, 5.114687442779541, 5.993116855621338, 2.047844409942627, 2.124157667160034]",3.6640208709277315
66,<function elu at 0x00000000092B5620>,500,3.687646755834864,1000,0.0005,"[-0.3649357259273529, -0.12221834063529968, 0.08990994095802307, -0.9003138542175293, -2.0977282524108887, 0.5919076204299927, 1.005968451499939, 2.211549758911133, 3.7925426959991455, 2.870725154876709, 4.768842697143555, 4.211151123046875, 1.6262067556381226, 2.6372108459472656]",3.687646755834864
60,<function elu at 0x00000000092B5620>,500,3.6895213567203444,1000,0.005,"[-0.5156694054603577, -0.2762610912322998, 0.3520243763923645, -0.24182285368442535, -0.34151387214660645, -0.6117184162139893, 0.4928109645843506, -1.2376525402069092, -0.04609133303165436, -0.3795487880706787, 0.18477104604244232, 0.5052106380462646, -0.027295827865600586, -0.31188488006591797]",3.6895213567203444
21,<function elu at 0x00000000092B5620>,1000,3.698442263433598,100,0.0005,"[-0.5445570945739746, -0.11455078423023224, 0.4259268641471863, -0.5444918870925903, -1.1989953517913818, -0.33977100253105164, 1.144736647605896, 2.1922049522399902, 3.3593904972076416, 3.8423805236816406, 3.1980016231536865, 3.6656177043914795, 3.0944082736968994, 4.916794300079346]",3.698442263433598
43,<function elu at 0x00000000092B5620>,500,3.7044482141200152,500,0.0005,"[-0.28910690546035767, -0.01642792299389839, -0.17774884402751923, -0.769686758518219, -1.5084476470947266, 0.47196656465530396, 0.650672972202301, -0.16659359633922577, -0.5223525166511536, 2.792912483215332, 6.215433120727539, 5.377755165100098, 1.481485366821289, -0.8721573948860168]",3.7044482141200152
44,<function elu at 0x00000000092B5620>,500,3.713106890056388,500,0.0005,"[-0.3277042806148529, -0.135903999209404, 0.17385001480579376, -0.9267972111701965, -2.029728889465332, -0.01946214959025383, 1.6050831079483032, 0.6301000714302063, 0.7935939431190491, 0.013060647994279861, 1.2046900987625122, 2.1204004287719727, -0.3092481195926666, 1.0557433366775513]",3.713106890056388
141,<function relu at 0x00000000092A7378>,1000,3.7181116228424993,1000,0.0005,"[0.06863120943307877, 0.16880670189857483, -1.7415918111801147, -2.5706369876861572, -2.4727234840393066, -0.42447206377983093, 1.7491246461868286, 5.058762073516846, 5.911213397979736, 3.1418333053588867, 3.018378734588623, 4.743443012237549, -2.308015823364258, -3.1509830951690674]",3.7181116228424993
0,<function elu at 0x00000000092B5620>,500,3.7197274056580962,100,0.0001,"[-0.426330029964447, -0.018411174416542053, 0.6328474283218384, 0.2385922521352768, -0.44564327597618103, -0.13668106496334076, 0.016457512974739075, -0.04512660205364227, -0.08263726532459259, 0.2945144474506378, 0.40074488520622253, -0.32159748673439026, -2.273984432220459, -2.26332688331604]",3.7197274056580962
114,<function relu at 0x00000000092A7378>,500,3.740575939124217,500,0.0005,"[-0.10342241078615189, -0.15168119966983795, -0.22121037542819977, -1.376220464706421, -2.254545211791992, 0.07989830523729324, 1.776557207107544, 3.6516411304473877, 5.338265895843506, 5.45631217956543, 3.971393585205078, 3.639678478240967, 2.6023097038269043, 0.6483132243156433]",3.740575939124217
117,<function relu at 0x00000000092A7378>,1000,3.7437595868861657,500,0.0005,"[-0.08853228390216827, -0.16364024579524994, -0.6280269026756287, -1.5849494934082031, -1.8826063871383667, -0.07124261558055878, 1.6420104503631592, 5.306555271148682, 7.016820430755615, 6.287003517150879, 4.042844772338867, 3.8201191425323486, 1.97615385055542, 0.7373595237731934]",3.7437595868861657
86,<function relu at 0x00000000092A7378>,500,3.744909739226183,100,0.005,"[-0.22432461380958557, 0.018929101526737213, -0.21710234880447388, -1.5698648691177368, -1.051071047782898, 0.4360600411891937, 0.5753886103630066, 4.719412326812744, 5.250006198883057, 5.4140706062316895, 3.300548791885376, 7.2861647605896, 3.2605550289154053, -1.2086557149887085]",3.744909739226183
1,<function elu at 0x00000000092B5620>,500,3.750997819139977,100,0.0001,"[-0.4367360472679138, -0.1455664187669754, 0.017965806648135185, -0.12189923226833344, -0.18316863477230072, -0.05509422719478607, -0.02366565354168415, 0.3247556686401367, 0.7967597246170044, 0.9423189163208008, 0.022029532119631767, -1.383628249168396, -2.454561710357666, -2.7129759788513184]",3.750997819139977
58,<function elu at 0x00000000092B5620>,1000,3.8075635131389833,1000,0.001,"[-0.15097256004810333, 0.062135834246873856, -0.7988525629043579, -2.56548810005188, -0.15280602872371674, -0.6281412839889526, 0.810293436050415, 5.33124303817749, 6.1205925941467285, 2.65348482131958, 3.111396312713623, 3.167402744293213, 2.2343764305114746, 1.030657172203064]",3.8075635131389833
30,<function elu at 0x00000000092B5620>,500,3.811860907127819,500,0.001,"[-0.24904432892799377, -0.12730416655540466, -0.33097073435783386, -1.4378252029418945, -1.2675011157989502, 0.9989778399467468, 0.5198848247528076, 0.569406270980835, 4.073268890380859, 1.6372061967849731, 5.267891883850098, 6.2503557205200195, 0.6020495891571045, 4.466072082519531]",3.811860907127819
67,<function elu at 0x00000000092B5620>,500,3.828470411498085,1000,0.0005,"[-0.2712315618991852, -0.11972323060035706, -0.22261172533035278, -0.8583201766014099, -1.4414353370666504, 1.17893648147583, 0.46347272396087646, 0.6085510849952698, 2.162680149078369, 1.9021730422973633, 1.8259811401367188, 3.3206140995025635, -1.3519103527069092, -0.09480899572372437]",3.828470411498085
77,<function relu at 0x00000000092A7378>,1000,3.8302408564344637,100,0.0001,"[-0.21449029445648193, -0.1324344128370285, 0.3765670657157898, 0.1228180006146431, -0.8049803376197815, 0.13588537275791168, 0.722930371761322, 1.8515628576278687, 3.1848301887512207, 3.874133586883545, 4.372375965118408, 5.121139049530029, 5.399868488311768, 6.523008823394775]",3.8302408564344637
94,<function relu at 0x00000000092A7378>,1000,3.8354736594008414,100,0.0005,"[0.060836419463157654, -0.17810241878032684, -0.3447415232658386, -1.6312763690948486, -1.6014477014541626, 0.6081000566482544, 1.2708866596221924, 1.5559486150741577, 1.268222451210022, 0.7145369052886963, 1.8183069229125977, 2.8625924587249756, 3.7172563076019287, 3.7648508548736572]",3.8354736594008414
73,<function relu at 0x00000000092A7378>,500,3.866520460212485,100,0.0001,"[-0.21447040140628815, -0.1495964229106903, -0.011510547250509262, 0.1975802630186081, -0.11901135742664337, 0.2453063428401947, 0.016818974167108536, 0.4693073332309723, 0.20298676192760468, 0.3220023810863495, -0.10190226137638092, -0.46829184889793396, -0.4743560254573822, 0.16724854707717896]",3.866520460212485
32,<function elu at 0x00000000092B5620>,500,3.8678206461295916,500,0.001,"[-0.32230645418167114, -0.06801211088895798, -0.24402008950710297, -1.1263710260391235, -0.7694114446640015, 0.659514307975769, 0.645461916923523, 2.411473512649536, 4.237688064575195, 4.262849807739258, 4.60365104675293, 1.7206488847732544, -1.1527591943740845, 4.862226486206055]",3.8678206461295916
40,<function elu at 0x00000000092B5620>,1000,3.8779923290560485,500,0.005,"[-0.07280123233795166, 0.20842087268829346, -1.1757444143295288, -1.1341663599014282, -0.927698016166687, -0.16318929195404053, 1.2523261308670044, 2.8450112342834473, 6.669562816619873, 3.6852002143859863, 4.425776481628418, 5.2158589363098145, 3.834531307220459, 4.487779140472412]",3.8779923290560485
37,<function elu at 0x00000000092B5620>,500,3.9080416705617527,500,0.005,"[-0.2037002146244049, 0.0006433203816413879, -0.5634883046150208, -1.5593359470367432, -0.14905983209609985, -0.06256013363599777, 0.867588996887207, 1.0373107194900513, 6.340241432189941, 5.511266708374023, 5.9834980964660645, 6.217873573303223, 7.4283366203308105, 8.181766510009766]",3.9080416705617527
116,<function relu at 0x00000000092A7378>,500,3.9101353865167563,500,0.0005,"[-0.08286622166633606, -0.20955005288124084, 0.17535443603992462, -0.8954185843467712, -1.405888319015503, 0.1976647824048996, 1.7754316329956055, 2.7432119846343994, 3.644702672958374, 2.940575122833252, 2.6035733222961426, 1.715897798538208, -2.4073331356048584, -5.714927673339844]",3.9101353865167563
72,<function relu at 0x00000000092A7378>,500,3.925817511133914,100,0.0001,"[-0.26149624586105347, 0.0011450904421508312, 0.2600313127040863, 0.31905558705329895, 0.14145031571388245, 0.16072478890419006, 0.01232614740729332, -0.324741929769516, -0.6138691306114197, -1.1043751239776611, -2.467979907989502, -3.690559148788452, -5.448647975921631, -6.288355827331543]",3.925817511133914
74,<function relu at 0x00000000092A7378>,500,3.927529494919753,100,0.0001,"[-0.19636023044586182, -0.16579313576221466, 0.26508623361587524, 0.2724524736404419, -0.4356742799282074, 0.3229886591434479, 0.5876423120498657, 1.2017816305160522, 1.4709599018096924, 1.4199031591415405, 1.1810860633850098, 1.4000728130340576, 1.6539974212646484, 2.013230085372925]",3.927529494919753
10,<function elu at 0x00000000092B5620>,1000,3.937937961255349,100,0.001,"[-0.39702391624450684, -0.283144474029541, -0.30402249097824097, -0.7526597380638123, -1.9163737297058105, 0.8998628258705139, 1.6300327777862549, 3.329768657684326, 0.48570024967193604, -2.8667712211608887, -1.45591139793396, 2.3862802982330322, 3.8575282096862793, 4.550203323364258]",3.937937961255349
132,<function relu at 0x00000000092A7378>,500,3.960066807052729,1000,0.005,"[-0.18127764761447906, 0.05928570032119751, 0.5250979065895081, -0.3788207769393921, -1.1805258989334106, -0.14513079822063446, 1.9021177291870117, 4.079521656036377, 3.9257168769836426, 3.092783212661743, 2.9736521244049072, 2.3207054138183594, 0.3916301131248474, 1.7826124429702759]",3.960066807052729
75,<function relu at 0x00000000092A7378>,1000,3.985300165535303,100,0.0001,"[-0.28741025924682617, -0.004290945827960968, 0.3871603012084961, 0.4501802921295166, -0.03986240178346634, 0.12481509894132614, 0.5203605890274048, 0.9007292985916138, 1.952540636062622, 2.160003185272217, 1.1574524641036987, 0.46556568145751953, -0.5393799543380737, -0.6934875845909119]",3.985300165535303
33,<function elu at 0x00000000092B5620>,1000,3.986381497962999,500,0.001,"[-0.19467595219612122, 0.09671024233102798, -0.8357204794883728, -1.9007713794708252, -0.06536265462636948, -0.3762485682964325, 1.3217674493789673, 1.3236720561981201, 3.664208173751831, 0.09147099405527115, 4.04363489151001, 5.7735466957092285, 1.4975194931030273, 2.9351277351379395]",3.986381497962999
56,<function elu at 0x00000000092B5620>,500,4.021051287003121,1000,0.001,"[-0.3166421055793762, 0.00597633421421051, -0.2923020124435425, -1.676819920539856, -0.7440822720527649, 1.7127448320388794, 0.1888221651315689, 2.3922979831695557, 6.102320194244385, 4.195442199707031, 4.939866065979004, 3.874134063720703, 3.763166666030884, 4.001222610473633]",4.021051287003121
118,<function relu at 0x00000000092A7378>,1000,4.0660227432096505,500,0.0005,"[0.10264435410499573, 0.03778809309005737, -0.5001074075698853, -1.756203293800354, -1.2511554956436157, 0.4956516623497009, 1.9761167764663696, 4.300117015838623, 3.996946096420288, 1.6801906824111938, 2.037477731704712, 4.134850978851318, 3.055114507675171, 1.7693365812301636]",4.0660227432096505
55,<function elu at 0x00000000092B5620>,500,4.077832913074064,1000,0.001,"[-0.26680633425712585, 0.038849133998155594, 0.024492520838975906, -1.2426844835281372, -0.7809162735939026, 0.8428266644477844, 1.4285204410552979, 5.456839561462402, 7.230734825134277, 6.400186538696289, 5.253566741943359, 5.613890647888184, 1.9690052270889282, 6.3778910636901855]",4.077832913074064
113,<function relu at 0x00000000092A7378>,1000,4.086599983914453,500,0.005,"[0.2955925166606903, -0.13238051533699036, -0.8479913473129272, -4.275957107543945, -4.446621894836426, -0.6112478375434875, 3.8111112117767334, 5.689756870269775, 4.09912109375, 2.160585641860962, 4.015019416809082, 5.539221286773682, 0.9561825394630432, -3.032372236251831]",4.086599983914453
65,<function elu at 0x00000000092B5620>,1000,4.087902708696207,1000,0.005,"[-0.27099308371543884, -0.2813849151134491, 0.3360738158226013, 0.3411201536655426, 0.12047973275184631, 0.7115782499313354, 0.4119075834751129, 0.5431336164474487, 0.17906609177589417, 0.5277770757675171, 1.4647339582443237, 2.297713279724121, 2.022954225540161, 1.5766446590423584]",4.087902708696207
62,<function elu at 0x00000000092B5620>,500,4.160284629071885,1000,0.005,"[-0.1867033988237381, -0.43205326795578003, 0.1152971088886261, 0.3351591229438782, 0.1967996209859848, 1.027930736541748, 0.3799171447753906, 0.07255123555660248, 0.21890996396541595, 0.8470191955566406, 1.488286018371582, 1.5493364334106445, 1.2273359298706055, 0.9469823837280273]",4.160284629071885
134,<function relu at 0x00000000092A7378>,500,4.1806313587463375,1000,0.005,"[-0.23162442445755005, 0.4590618312358856, 0.8113304376602173, -0.43833133578300476, 0.13210079073905945, 0.33340582251548767, 1.1933757066726685, 2.786015033721924, 2.9086356163024902, 4.868492603302002, 3.2409229278564453, 1.9040833711624146, -2.434152603149414, -5.346165180206299]",4.1806313587463375
105,<function relu at 0x00000000092A7378>,1000,4.189392741076251,500,0.001,"[0.07115370035171509, -0.2248445749282837, -1.5328034162521362, -1.1914036273956299, -1.0306718349456787, 0.6186825037002563, 2.0334877967834473, 6.442050933837891, 8.718762397766113, 7.432921886444092, 6.1887640953063965, 6.163593292236328, 2.1336066722869873, 2.401097297668457]",4.189392741076251
106,<function relu at 0x00000000092A7378>,1000,4.237828893074767,500,0.001,"[0.0026990026235580444, -0.18948863446712494, -1.6785012483596802, -1.494357943534851, -0.8310794830322266, 0.4833790063858032, 2.184762716293335, 6.081489086151123, 6.591785430908203, 5.689143657684326, 10.319887161254883, 12.307058334350586, 5.850672721862793, -0.44939303398132324]",4.237828893074767
70,<function elu at 0x00000000092B5620>,1000,4.274950207762286,1000,0.0005,"[-0.19850154221057892, 0.09242870658636093, -0.6787776350975037, -1.666986107826233, -0.13314633071422577, 1.056856393814087, 1.45779550075531, 3.916707992553711, 4.668881893157959, 3.828831672668457, 2.930750846862793, 3.200446128845215, -0.5437316298484802, 0.8396701216697693]",4.274950207762286
110,<function relu at 0x00000000092A7378>,500,4.304468000231815,500,0.005,"[0.27017951011657715, 0.34747612476348877, 0.05404321104288101, -2.3381447792053223, -1.504298448562622, 0.5708102583885193, 2.9369516372680664, 4.0454840660095215, 4.434732437133789, 3.481534719467163, 4.1926093101501465, 3.3032593727111816, 1.8918275833129883, 1.5692607164382935]",4.304468000231815
136,<function relu at 0x00000000092A7378>,1000,4.3085849262634595,1000,0.005,"[-0.16947554051876068, -0.15370820462703705, 0.04812608286738396, -0.540801465511322, -0.32850900292396545, 0.4508955180644989, 2.293210744857788, 4.901304721832275, 5.274826526641846, 2.9773051738739014, 5.44767951965332, 0.9287415742874146, 0.625112771987915, 2.867593288421631]",4.3085849262634595
115,<function relu at 0x00000000092A7378>,500,4.317709194458689,500,0.0005,"[-0.12581731379032135, -0.11335953325033188, -0.04358107969164848, -1.267153024673462, -1.2247717380523682, 0.8431293964385986, 2.762207269668579, 4.699581146240234, 4.943674087524414, 2.5148487091064453, 0.9215421676635742, 2.3510169982910156, 2.789053440093994, 3.634094476699829]",4.317709194458689
104,<function relu at 0x00000000092A7378>,500,4.327892425843739,500,0.001,"[-0.023602545261383057, 0.09289661049842834, -0.2416035532951355, -1.6904242038726807, -1.3649568557739258, 0.9364440441131592, 2.7616074085235596, 4.176388740539551, 4.030113220214844, 0.5115844011306763, -0.8883243799209595, 0.12812837958335876, -0.4534173905849457, -2.610109567642212]",4.327892425843739
9,<function elu at 0x00000000092B5620>,1000,4.3557108644182305,100,0.001,"[-0.4909222722053528, -0.0916963741183281, -0.23516255617141724, -0.9312613010406494, -1.2376176118850708, 0.6183282136917114, 3.0584466457366943, 4.513073444366455, 5.4784955978393555, 5.14945650100708, 3.4700515270233154, 2.6552271842956543, 1.2695361375808716, 0.7890788316726685]",4.3557108644182305
59,<function elu at 0x00000000092B5620>,1000,4.437131330325376,1000,0.001,"[-0.20386245846748352, 0.1580556333065033, -1.1843454837799072, -2.28589129447937, 1.1501191854476929, 1.9263677597045898, -0.39440080523490906, 2.9347851276397705, 3.8328521251678467, 2.556527614593506, 4.326027870178223, 2.010165214538574, 2.0707879066467285, 1.7279760837554932]",4.437131330325376
45,<function elu at 0x00000000092B5620>,1000,4.453722481853548,500,0.0005,"[-0.15861907601356506, 0.028382722288370132, -0.11882007122039795, -0.7543028593063354, -0.19565951824188232, 1.9961482286453247, 1.3445836305618286, 1.9344861507415771, 4.38088846206665, 3.251434087753296, 5.457324028015137, 7.4134297370910645, 0.1880396604537964, -0.1760026216506958]",4.453722481853548
139,<function relu at 0x00000000092A7378>,500,4.499628605187235,1000,0.0005,"[0.0013401834294199944, 0.09151032567024231, -0.02472696825861931, -1.1544381380081177, -1.0501216650009155, 0.6673571467399597, 3.3864688873291016, 5.707645416259766, 6.574747562408447, 5.099260330200195, 4.091216087341309, 5.064228057861328, -0.4476505219936371, -7.661952018737793]",4.499628605187235
41,<function elu at 0x00000000092B5620>,1000,4.638830144353601,500,0.005,"[-0.10998008400201797, 0.2651973068714142, -1.0937724113464355, -2.059868574142456, 0.996474027633667, 2.7089338302612305, -0.1018194928765297, 3.3556623458862305, 6.39962100982666, 6.3909502029418945, 5.65282678604126, 7.2818121910095215, 3.5431909561157227, 3.8373095989227295]",4.638830144353601
133,<function relu at 0x00000000092A7378>,500,4.800152193067026,1000,0.005,"[-0.2874316871166229, -0.13866882026195526, 0.38486582040786743, 0.06307771801948547, 0.26356902718544006, 1.0109678506851196, 3.270986795425415, 5.443967342376709, 5.118941307067871, 4.478926181793213, 5.109669208526611, 4.822044849395752, 6.7030744552612305, 11.599984169006348]",4.800152193067026
126,<function relu at 0x00000000092A7378>,500,4.851455932283637,1000,0.001,"[0.07220739871263504, 0.03137972950935364, -1.466570258140564, -1.8749775886535645, -0.05228826403617859, 1.80799400806427, 3.037898540496826, 3.40348482131958, 6.684880256652832, 4.723606586456299, 4.554123878479004, 3.8457775115966797, -1.7739754915237427, -4.1210737228393555]",4.851455932283637
135,<function relu at 0x00000000092A7378>,1000,4.8809538135531785,1000,0.005,"[0.15056675672531128, 0.11922463774681091, 0.35849079489707947, -1.0548489093780518, -0.242574542760849, 2.136361598968506, 3.1462016105651855, 4.167550086975098, 4.173039436340332, 5.268181800842285, 5.71573543548584, 4.154338359832764, 2.239593744277954, 2.0338892936706543]",4.8809538135531785
54,<function elu at 0x00000000092B5620>,500,4.927542644616724,1000,0.001,"[-0.20846538245677948, 0.25371888279914856, -0.14160344004631042, 0.22876515984535217, 2.0667436122894287, 1.1996794939041138, 1.713830828666687, 5.6738691329956055, 5.713743686676025, 5.7180705070495605, 5.717594146728516, 4.701727390289307, 3.307818651199341, 5.488793849945068]",4.927542644616724
85,<function relu at 0x00000000092A7378>,500,5.00197707833224,100,0.005,"[0.4251306653022766, -0.2328614592552185, -0.7578025460243225, -2.0200560092926025, -0.08256810903549194, 1.3557004928588867, 4.157193660736084, 4.504439830780029, 5.777661323547363, 3.095144033432007, 3.4054133892059326, 3.2482922077178955, 2.3321664333343506, 2.3309600353240967]",5.00197707833224
107,<function relu at 0x00000000092A7378>,1000,5.077719554182894,500,0.001,"[0.08420060575008392, 0.05652977153658867, -1.1727174520492554, -2.004978895187378, -0.2330026477575302, 2.93385910987854, 3.1440012454986572, 3.562920093536377, 3.098846673965454, -1.5498340129852295, -5.307286739349365, -4.250302791595459, -2.9603240489959717, -1.432339072227478]",5.077719554182894
127,<function relu at 0x00000000092A7378>,500,5.192910434067945,1000,0.001,"[0.15585282444953918, 0.373086541891098, -1.1048595905303955, -1.6173300743103027, -0.35112854838371277, 1.5921522378921509, 4.705385684967041, 7.2575907707214355, 7.23649787902832, 3.7345731258392334, 3.4194016456604004, 0.9216680526733398, -9.83691692352295, -15.878881454467773]",5.192910434067945
131,<function relu at 0x00000000092A7378>,1000,5.194450259567723,1000,0.001,"[0.14711977541446686, -0.2713968753814697, -2.022103786468506, -2.08849835395813, -2.4828882217407227, 0.7173858880996704, 6.195858478546143, 3.5428719520568848, 4.326408863067627, 2.5085177421569824, 2.8327436447143555, 1.7526049613952637, -3.3100452423095703, -2.6404213905334473]",5.194450259567723
128,<function relu at 0x00000000092A7378>,500,5.21163890773208,1000,0.001,"[0.13092662394046783, 0.19217713177204132, -1.348860263824463, -1.4631683826446533, -0.3695893883705139, 1.86568284034729, 4.588475227355957, 3.7376418113708496, 4.1285858154296875, 3.0574235916137695, 2.6760005950927734, 1.1311639547348022, -3.8704724311828613, -3.273610830307007]",5.21163890773208
109,<function relu at 0x00000000092A7378>,500,5.21549244084349,500,0.005,"[0.35614123940467834, 0.6869518756866455, -0.5929402112960815, -2.0270891189575195, -0.06406542658805847, 2.0121982097625732, 4.263423442840576, 5.1972832679748535, 6.499143123626709, 5.247422218322754, 3.1943178176879883, 3.6076111793518066, 3.291278839111328, -0.5747232437133789]",5.21549244084349
12,<function elu at 0x00000000092B5620>,500,5.235116188615793,100,0.005,"[-0.19833292067050934, 0.0893271416425705, -0.726142942905426, -1.2811728715896606, 0.7390183806419373, 2.1488184928894043, 3.846920967102051, 3.413814067840576, 4.539932727813721, 0.0027724914252758026, 4.116029262542725, -2.0639100074768066, -4.254196643829346, -1.075839638710022]",5.235116188615793
142,<function relu at 0x00000000092A7378>,1000,5.278873101991047,1000,0.0005,"[0.05799650028347969, 0.04097547009587288, -1.4885971546173096, -2.5449135303497314, -1.2079716920852661, 2.620011568069458, 4.7614359855651855, 5.472170829772949, 7.225451946258545, 6.630136489868164, 6.459869384765625, 8.533736228942871, -0.8627133965492249, -9.021258354187012]",5.278873101991047
129,<function relu at 0x00000000092A7378>,1000,5.300778067399312,1000,0.001,"[0.1586621254682541, -0.19944317638874054, -1.9605695009231567, -0.882861852645874, -0.3707326054573059, 1.814681053161621, 4.85719108581543, 6.328136920928955, 8.596588134765625, 6.746565818786621, 4.470700740814209, 5.27643346786499, -1.0763968229293823, -2.935232400894165]",5.300778067399312
57,<function elu at 0x00000000092B5620>,1000,5.403845966068455,1000,0.001,"[-0.09920934587717056, 0.32171717286109924, -0.18682345747947693, 1.8622339963912964, 3.462827205657959, 0.9530465006828308, 1.8212966918945312, 6.09962797164917, 5.668777942657471, 5.540599822998047, 3.0504987239837646, 5.288487434387207, 2.774195432662964, 3.8107001781463623]",5.403845966068455
36,<function elu at 0x00000000092B5620>,500,5.525341436638029,500,0.005,"[-0.3523258566856384, 0.012452900409698486, -0.25441068410873413, -1.1683093309402466, 0.46632468700408936, 4.348873138427734, 3.2405571937561035, 4.725979804992676, 4.563879489898682, 3.020752191543579, 3.255406141281128, 3.847762107849121, 5.572054862976074, 6.409791946411133]",5.525341436638029
88,<function relu at 0x00000000092A7378>,1000,5.5771444234597904,100,0.005,"[0.30358457565307617, -0.4182257652282715, -1.3875818252563477, -2.090738534927368, 0.2961463928222656, 2.380781650543213, 5.29428243637085, 5.7781805992126465, 8.464107513427734, 7.191420078277588, 6.681727409362793, 5.154531002044678, 3.4152538776397705, 3.9061620235443115]",5.5771444234597904
108,<function relu at 0x00000000092A7378>,500,5.60297787942409,500,0.005,"[0.34487903118133545, 0.10999561846256256, -0.9766490459442139, -0.42686259746551514, 1.0397658348083496, 3.082301616668701, 4.104834079742432, 5.717872142791748, 3.0798683166503906, 2.9311673641204834, 0.40134692192077637, 3.3004822731018066, -1.997122049331665, 0.6674498319625854]",5.60297787942409
130,<function relu at 0x00000000092A7378>,1000,5.993070417316536,1000,0.001,"[0.19811037182807922, -0.08013659715652466, -2.331450939178467, -1.1577826738357544, -0.6872499585151672, 3.4828600883483887, 6.267847061157227, 6.11640739440918, 5.572260856628418, 0.6971968412399292, 2.1558332443237305, -2.3338050842285156, -10.290390968322754, -12.577530860900879]",5.993070417316536
111,<function relu at 0x00000000092A7378>,1000,6.031799074658034,500,0.005,"[0.38447022438049316, 0.5753902196884155, -0.7988121509552002, -0.6544959545135498, 0.23225344717502594, 4.156593322753906, 5.409243106842041, 6.856344699859619, 3.499389171600342, 1.936079978942871, 1.322805643081665, 4.666225910186768, -0.6348667144775391, 1.0158952474594116]",6.031799074658034
15,<function elu at 0x00000000092B5620>,1000,6.0948700839838414,100,0.005,"[-0.06428198516368866, 0.10657425224781036, -1.630805253982544, -0.8706274628639221, 2.0897715091705322, 2.5223915576934814, 5.749538421630859, 4.21121072769165, 4.583266735076904, 0.255187451839447, 0.6213364005088806, -2.8938136100769043, 2.632221221923828, 3.7049713134765625]",6.0948700839838414
87,<function relu at 0x00000000092A7378>,1000,7.296236024052939,100,0.005,"[0.0502602756023407, -0.38634398579597473, -1.5020601749420166, -0.5135314464569092, 1.748889684677124, 5.329186916351318, 8.532439231872559, 7.401876449584961, 7.943583965301514, 3.486640691757202, 0.5825721025466919, 2.9664552211761475, 2.364410161972046, 2.188673734664917]",7.296236024052939
84,<function relu at 0x00000000092A7378>,500,7.380189761596422,100,0.005,"[-0.04737544059753418, 0.017359614372253418, -0.2677534818649292, 0.1373307704925537, 1.612437129020691, 5.646286964416504, 8.658669471740723, 7.857688903808594, 7.733173370361328, 3.540776252746582, 0.5514187216758728, 2.33017897605896, 2.9304656982421875, 3.8658130168914795]",7.380189761596422
